subj,month,sex,MOTedu,VMS,ctype,object,cgprompt,timediff,include_prompt,cgresponse,C1Obj,C1Prompt,Prod.Obj.Cong,Prod.Prompt.Cong,VMS.Obj.Cong,VMS.Prompt.Cong,VMS.Prod.Cong,VMSgroup,wordclass,Siblings
126,10,M,Bachelors Degree,k g,m,block,[none],NA,NA,Unavailable,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,m,block,[none],NA,NA,Unavailable,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,m,[unclear],[none],NA,NA,Unavailable,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,n,[none],hungry,10200,FALSE,Agreement,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,A,1
126,10,M,Bachelors Degree,k g,k g,grapes,[none],NA,NA,None,g,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,m,grapes,grapes,9100,TRUE,None,g,g,FALSE,FALSE,TRUE,TRUE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,p b,grapes,song,13381,FALSE,None,g,s,FALSE,FALSE,TRUE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,t d,grapes,do,6901,TRUE,None,g,d,FALSE,TRUE,TRUE,FALSE,FALSE,withVMS,V,1
126,10,M,Bachelors Degree,k g,p b,grapes,[none],NA,NA,Unavailable,g,none,FALSE,FALSE,TRUE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,t d,[unclear],pxx [name],2901,TRUE,None,none,p,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,p b,[unclear],pxx [name],10960,FALSE,None,none,p,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,t d,[none],jxx [name],3511,TRUE,Repetition,none,t,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,m,[unclear],ball,2708,TRUE,None,none,b,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,m,[unclear],ball,6136,TRUE,Question,none,b,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,m,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,p b,block,[none],NA,NA,None,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,m,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,m,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,p b,block,[none],NA,NA,None,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,k g,block,parking+lot,1501,TRUE,None,b,p,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
126,10,M,Bachelors Degree,k g,m,[unclear],parking+lot,8048,TRUE,None,none,p,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,k g,block,parking+lot,9682,TRUE,None,b,p,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
126,10,M,Bachelors Degree,k g,t d,block,parking+lot,13681,FALSE,None,b,p,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,p b,block,[none],NA,NA,None,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,n,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,n,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,p b,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,n,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,p b,block,basket,4388,TRUE,None,b,b,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,m,block,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,n,block,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,t d,[unclear],toy,5603,TRUE,None,none,t,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,t d,block,toy,2500,TRUE,None,b,t,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,p b,[unclear],baby,2002,TRUE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,n,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,n,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,p b,block,baby,6066,TRUE,None,b,b,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,p b,[none],mess,1831,TRUE,None,none,m,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,n,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,m,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,k g,block,good,11931,FALSE,None,b,g,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,A,1
126,10,M,Bachelors Degree,k g,m,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,p b,block,[none],NA,NA,None,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,p b,block,bunny,9198,TRUE,None,b,b,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
126,10,M,Bachelors Degree,k g,p b,block,baby,7401,TRUE,None,b,b,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,p b,block,baby,8664,TRUE,None,b,b,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
126,10,M,Bachelors Degree,k g,m,block,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
255,10,M,Some college,x,t d,computer game,button,13099,FALSE,None,k,b,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,4
255,10,M,Some college,x,k g,phone,gobble,13513,FALSE,Reformulation,f,g,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,O,4
255,10,M,Some college,x,k g,[toy],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],4
255,10,M,Some college,x,t d,[toy],towels,3096,TRUE,None,none,t,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,N,4
255,10,M,Some college,x,k g,[none],baby,1301,TRUE,None,none,b,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,4
255,10,M,Some college,x,k g,[toy],clean,1399,TRUE,None,none,k,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,A,4
255,10,M,Some college,x,p b,[none],[none],NA,NA,Repetition,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],4
255,10,M,Some college,x,p b,[none],break,8600,TRUE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,V,4
255,10,M,Some college,x,t d,food,more,1401,TRUE,Reformulation,f,m,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,A,4
255,10,M,Some college,x,m,[unclear],yummy,3600,TRUE,None,none,m,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,O,4
255,10,M,Some college,x,n,[unclear],more,4862,TRUE,Agreement,none,m,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,A,4
255,10,M,Some college,x,k g,phone,[none],NA,NA,None,f,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],4
255,10,M,Some college,x,p b,phone,[none],NA,NA,None,f,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],4
255,10,M,Some college,x,ng,[none],good,7902,TRUE,None,none,g,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,A,4
255,10,M,Some college,x,p b,[none],bye,7700,TRUE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,G,4
255,10,M,Some college,x,k g,[toy],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],4
255,10,M,Some college,x,p b,block,[none],NA,NA,None,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],4
255,10,M,Some college,x,p b,block,[none],NA,NA,None,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],4
255,10,M,Some college,x,p b,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],4
255,10,M,Some college,x,m,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],4
255,10,M,Some college,x,t d,[toy],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],4
465,10,F,Masters Degree,x,s,cup,slant,8100,TRUE,None,k,s,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,N,0
465,10,F,Masters Degree,x,p b,glasses,[none],NA,NA,Repetition,g,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
465,10,F,Masters Degree,x,t d,glasses,[none],NA,NA,Repetition,g,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
465,10,F,Masters Degree,x,k g,glasses,[none],NA,NA,Repetition,g,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
465,10,F,Masters Degree,x,t d,glasses,mummy,1701,TRUE,Question,g,m,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
465,10,F,Masters Degree,x,t d,glasses,mummy,2401,TRUE,Reformulation,g,m,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
465,10,F,Masters Degree,x,t d,glasses,mummy,2900,TRUE,None,g,m,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
465,10,F,Masters Degree,x,k g,glasses,[none],NA,NA,None,g,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
465,10,F,Masters Degree,x,k g,glasses,[none],NA,NA,None,g,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
465,10,F,Masters Degree,x,t d,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
465,10,F,Masters Degree,x,m,mother,[none],NA,NA,None,m,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
465,10,F,Masters Degree,x,p b,drum,boom,2000,TRUE,None,d,b,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,O,0
465,10,F,Masters Degree,x,n,[unclear],thing,2502,TRUE,None,none,s,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
465,10,F,Masters Degree,x,t d,flower,[imitation],2999,TRUE,Reformulation,f,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
465,10,F,Masters Degree,x,t d,flower,big,6303,TRUE,Reformulation,f,b,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,A,0
357,11,M,Masters Degree,x,p b,star,mummy,9799,TRUE,Reformulation,s,m,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
357,11,M,Masters Degree,x,t d,ball,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
357,11,M,Masters Degree,x,n,[unclear],potato,14802,FALSE,None,none,p,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
521,10,F,Masters Degree,t d n,t d,[unclear],hat,708,TRUE,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,t d,paper,[none],NA,NA,Repetition,p,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,drum,[none],NA,NA,Agreement,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,drum,[none],NA,NA,None,d,none,FALSE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,paper,[none],NA,NA,None,p,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,paper,[none],NA,NA,None,p,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,[none],[none],NA,NA,Repetition,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,p b,button,[none],NA,NA,Reformulation,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,k g,ring,ring,1645,TRUE,Reformulation,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,0
521,10,F,Masters Degree,t d n,p b,paper,boo,1565,TRUE,Repetition,p,b,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,0
521,10,F,Masters Degree,t d n,t d,toes,[none],NA,NA,Reformulation,t,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,toes,toes,7402,TRUE,Agreement,t,t,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,p b,toes,[none],NA,NA,None,t,none,FALSE,FALSE,TRUE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,toes,toes,2702,TRUE,None,t,t,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,t d,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,p b,[none],up,2100,TRUE,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,D,0
521,10,F,Masters Degree,t d n,t d,toes,[none],NA,NA,None,t,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,p b,box,[none],NA,NA,Reformulation,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,toes,[none],NA,NA,None,t,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,p b,box,[none],NA,NA,None,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,k g,box,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,grandma,[none],NA,NA,Repetition,g,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,box,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,[none],[none],NA,NA,Repetition,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,[unclear],[none],NA,NA,Agreement,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,box,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,nose,no,6401,TRUE,Response,n,n,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,G,0
521,10,F,Masters Degree,t d n,n,nose,[none],NA,NA,Agreement,n,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,nose,[none],NA,NA,None,n,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,nose,[none],NA,NA,Reformulation,n,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,nose,nose,1699,TRUE,Reformulation,n,n,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,n,nose,nose,6100,TRUE,Repetition,n,n,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,n,nose,nose,9409,TRUE,None,n,n,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,t d,nose,[none],NA,NA,Reformulation,n,none,FALSE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,nose,[none],NA,NA,Repetition,n,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,nose,nose,2299,TRUE,None,n,n,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,n,nose,nose,6157,TRUE,None,n,n,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,n,nose,nose,4900,TRUE,Reformulation,n,n,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,n,nose,nose,2101,TRUE,None,n,n,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,n,nose,nose,2199,TRUE,None,n,n,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,k g,book,book,4500,TRUE,Repetition,b,b,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,0
521,10,F,Masters Degree,t d n,t d,book,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,nose,[none],NA,NA,Repetition,n,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,p b,button,[none],NA,NA,Reformulation,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,p b,button,button,4601,TRUE,None,b,b,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,0
521,10,F,Masters Degree,t d n,t d,book,book,4199,TRUE,None,b,b,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,t d,book,book,4900,TRUE,None,b,b,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,n,nose,[none],NA,NA,None,n,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,p b,book,[none],NA,NA,None,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,nose,[none],NA,NA,None,n,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,p b,button,button,999,TRUE,Reformulation,b,b,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,0
521,10,F,Masters Degree,t d n,p b,button,button,14699,FALSE,Reformulation,b,b,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,0
521,10,F,Masters Degree,t d n,p b,button,button,2200,TRUE,None,b,b,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,0
521,10,F,Masters Degree,t d n,t d,[unclear],[none],NA,NA,Agreement,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,p b,[none],belly,4500,TRUE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,0
521,10,F,Masters Degree,t d n,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,k g,button,button,1900,TRUE,None,b,b,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,0
521,10,F,Masters Degree,t d n,t d,dad,[none],NA,NA,Repetition,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,dad,[none],NA,NA,Repetition,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,dad,[imitation],1800,TRUE,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,k g,grandpa,[none],NA,NA,None,g,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,toes,toes,1601,TRUE,Reformulation,t,t,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,k g,cat,[none],NA,NA,Reformulation,k,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,p b,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,dad,[none],NA,NA,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,dad,[none],NA,NA,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,dad,[none],NA,NA,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,cat,[none],15314,FALSE,None,k,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,k g,cat,[none],NA,NA,Agreement,k,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,k g,[unclear],[none],NA,NA,Agreement,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,p b,cat,[none],NA,NA,None,k,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,k g,cat,[none],NA,NA,None,k,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,[unclear],now,2301,TRUE,None,none,n,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,P,0
521,10,F,Masters Degree,t d n,t d,dad,[none],NA,NA,Question,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,pillow,[none],NA,NA,None,p,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,[unclear],[none],NA,NA,Reformulation,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,[unclear],munchkin,6801,TRUE,None,none,m,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,n,grandma,munchkin,10000,TRUE,Reformulation,g,m,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,n,nose,[none],NA,NA,Reformulation,n,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,nose,nose,2000,TRUE,Reformulation,n,n,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,0
521,10,F,Masters Degree,t d n,k g,knee,nose,3500,TRUE,Reformulation,n,n,FALSE,FALSE,TRUE,TRUE,FALSE,withVMS,N,0
521,10,F,Masters Degree,t d n,p b,pillow,[none],NA,NA,Agreement,p,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],0
521,10,F,Masters Degree,t d n,t d,knee,[none],NA,NA,Reformulation,n,none,FALSE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,nose,[none],NA,NA,Reformulation,n,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],0
521,10,F,Masters Degree,t d n,n,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],0
274,10,M,Bachelors Degree,x,p b,[toy],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
274,10,M,Bachelors Degree,x,p b,car,toot toot,5602,TRUE,None,k,t,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,O,0
274,10,M,Bachelors Degree,x,m,basket,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
274,10,M,Bachelors Degree,x,p b,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
274,10,M,Bachelors Degree,x,p b,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
274,10,M,Bachelors Degree,x,p b,[unclear],[none],NA,NA,Question,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
274,10,M,Bachelors Degree,x,n,[toy],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],0
274,10,M,Bachelors Degree,x,p b,book,boy,12011,FALSE,Question,b,b,TRUE,TRUE,FALSE,FALSE,FALSE,noVMS,N,0
274,10,M,Bachelors Degree,x,p b,mother,mummy,6501,TRUE,None,m,m,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,0
828,10,F,Doctorate,x,k g,ball,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],1
828,10,F,Doctorate,x,k g,ball,good,2402,TRUE,None,b,g,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,A,1
828,10,F,Doctorate,x,t d,giraffe,giraffe,11169,FALSE,None,t,t,TRUE,TRUE,FALSE,FALSE,FALSE,noVMS,N,1
828,10,F,Doctorate,x,t d,ball,[none],NA,NA,None,b,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],1
